customer_id,date,annual_income,purpose_of_travel,travel_frequency,transport_flight,transport_train,transport_car_rental,transport_cruise,transport_other,travel_domestic,travel_international,travel_luxury_resort,travel_spa_relaxation,travel_activity_outdoor,travel_cultural_history,travel_cruise,travel_budget,info_email,info_social_media,info_storefront,info_phone_call
00008939,2018/1/17,6162000,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00009507,2021/6/4,1198000,2,0,,1,1,,,1,1,1,0,0,0,0,0,0,1,0,0
00007097,2010/11/7,4128000,0,0,,1,1,,,0,0,0,1,0,1,0,0,0,1,0,0
00007912,2017/3/22,9191000,2,2,,1,1,,,1,1,0,1,0,0,0,0,0,1,0,0
00002200,2016/4/24,6159000,1,4,,1,,,,0,0,1,1,0,1,0,0,1,1,0,0
00002848,2013/7/13,0,1,0,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00002783,2015/12/17,2191000,0,4,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00006073,2016/3/14,9181000,2,2,1,1,,,,1,1,0,1,0,0,0,0,1,1,0,0
00002295,2020/11/7,9152000,2,2,,1,1,,,1,1,1,1,0,0,0,0,0,0,0,0
00000061,2022/7/18,0,2,2,,1,1,,,1,0,0,0,0,0,0,0,1,1,0,0
00000723,2021/11/21,4172000,0,0,,,1,,,1,0,1,1,0,1,0,0,1,0,0,0
00003626,2012/9/4,10100000,2,4,,,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00005606,2020/1/6,8188000,0,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0
00004849,2018/11/23,2180000,2,1,,1,,,,0,0,0,0,0,1,0,0,0,1,0,0
00002012,2018/12/31,10156000,1,1,,1,1,,,1,0,1,0,0,0,0,0,0,1,0,0
00008241,2012/1/18,112000,2,2,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00005233,2019/1/25,6175000,2,0,,,1,,,1,0,1,1,0,1,0,0,0,0,0,0
00003288,2016/10/27,4109000,2,4,,1,,,,0,0,1,1,0,0,0,0,1,1,0,0
00004037,2019/7/6,4142000,2,0,1,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00006170,2012/8/14,10198000,0,0,,1,1,,,1,0,1,0,0,0,0,0,0,1,0,0
00009666,2021/3/21,6155000,2,4,,1,1,,,1,0,0,0,0,1,0,0,0,1,0,0
00002612,2020/6/14,5198000,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00007255,2010/9/30,6190000,0,1,,1,1,,,0,1,0,1,0,1,0,0,0,1,0,0
00002628,2020/1/25,9190000,2,2,,1,1,,,1,0,1,1,0,0,0,0,1,0,0,0
00008420,2012/8/1,2100000,1,2,,1,,,,1,0,0,1,0,1,0,0,0,1,0,0
00007948,2021/6/9,4125000,2,1,,1,1,,,0,0,1,1,0,0,0,0,1,1,0,0
00005570,2010/4/29,10109000,2,2,,,1,,,0,0,1,1,0,1,0,0,0,1,0,0
00000611,2019/4/1,167000,0,4,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00007667,2013/8/18,1171000,2,2,,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0
00000241,2022/8/18,10105000,2,2,,1,,,,1,1,1,1,0,0,0,0,0,1,0,0
00006814,2017/1/9,8168000,2,2,,1,1,,,0,0,1,1,0,1,0,0,0,1,0,0
00009320,2017/10/15,9160000,0,2,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00008202,2021/5/11,0,2,2,,1,1,,,1,0,1,0,0,0,0,0,0,1,0,0
00001125,2015/7/7,0,2,0,,1,1,,,0,1,1,1,0,1,0,0,0,0,0,0
00004861,2018/3/19,9105000,2,4,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,0
00009276,2022/3/13,4175000,2,2,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00006829,2018/1/29,9108000,2,0,,1,1,,,1,0,0,1,0,0,0,0,1,1,0,0
00006984,2017/7/19,6106000,2,1,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00000664,2020/10/3,4121000,2,2,,1,1,1,,1,0,1,1,0,1,0,0,0,1,0,0
00000037,2014/4/8,9171000,2,2,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00001544,2015/4/24,2140000,0,2,1,1,1,,,1,1,1,0,0,1,0,0,0,1,0,0
00003705,2020/3/30,5107000,1,0,,1,,,,0,0,1,1,0,0,0,0,0,0,0,0
00003901,2014/12/30,2165000,2,2,,1,1,,,1,1,0,0,0,0,0,0,0,1,0,0
00003673,2021/12/31,6140000,2,0,,,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00009264,2021/10/31,6108000,2,4,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00000077,2014/10/7,10154000,0,1,,1,1,,,1,1,0,1,0,0,0,0,1,1,0,0
00004327,2014/2/19,11100000,2,2,,1,1,,,1,0,1,0,0,0,0,0,0,0,0,0
00005162,2021/7/29,4195000,1,2,,1,1,,,1,0,0,0,0,1,0,0,1,1,0,0
00004610,2016/7/13,5192000,0,2,1,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00005144,2011/9/2,120000,2,4,1,1,1,,,1,0,0,1,0,0,0,0,1,1,0,0
00006780,2013/5/3,1127000,2,2,1,1,,,,0,0,1,1,0,0,0,0,1,1,0,0
00000021,2019/4/19,165000,2,2,,1,,,,1,1,0,1,0,1,0,0,1,1,0,0
00001835,2017/7/18,2189000,2,1,,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00003007,2010/3/22,6109000,2,2,,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00003830,2012/10/30,1105000,2,0,,,1,,,1,1,1,0,0,0,0,0,0,1,0,0
00004378,2011/8/22,10125000,1,2,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00005914,2022/12/17,5141000,1,0,,1,,,,0,1,1,1,0,0,0,0,1,1,0,0
00001579,2010/11/9,0,0,0,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00005887,2018/1/25,4107000,2,2,,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00004564,2015/7/13,10126000,1,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00001485,2019/5/7,1187000,2,4,,1,1,,,1,1,1,0,0,0,0,0,1,1,0,0
00004415,2018/4/30,10165000,0,2,,1,,,,0,0,1,0,0,0,0,0,1,1,0,0
00004597,2016/1/11,9120000,2,4,,,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00005106,2016/2/10,5159000,1,2,,,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00007053,2019/5/9,6172000,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,0,0,0
00001152,2019/8/28,9108000,2,2,1,,1,,,1,0,1,1,0,0,0,0,0,0,0,0
00006781,2015/3/27,5169000,2,1,,1,1,,,1,0,1,1,0,0,0,0,0,1,1,0
00002248,2011/1/9,5150000,2,0,,,1,,,1,0,0,0,0,0,0,0,0,1,1,0
00004393,2011/4/19,10104000,0,4,,1,,,,0,0,1,1,0,0,0,0,0,1,1,0
00006124,2018/4/22,5110000,1,2,,1,1,,,1,0,1,1,0,0,0,0,0,0,0,0
00001417,2018/9/9,2147000,0,2,1,1,1,1,,1,0,0,0,0,0,0,0,1,1,0,0
00008324,2019/2/24,10102000,0,4,,1,1,,,0,0,1,1,0,0,0,0,0,0,0,0
00006278,2016/1/17,10104000,1,0,,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00009241,2014/7/12,6114000,0,0,,1,1,,,1,1,0,1,0,1,0,0,0,1,0,0
00007797,2011/2/22,6106000,2,2,,1,1,1,,1,0,1,1,0,0,0,0,0,1,0,0
00004241,2015/10/20,5182000,2,2,,1,1,,,0,0,1,1,0,0,0,0,1,1,0,0
00002525,2017/3/1,5187000,0,2,,1,1,,,1,0,1,1,0,0,0,0,0,0,0,0
00009031,2021/1/16,,1,4,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00001281,2017/6/14,4122000,2,2,,1,1,,,0,1,1,1,0,0,0,0,0,1,0,0
00002134,2011/9/23,0,1,0,,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00005698,2019/12/16,5106000,0,2,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00008977,2021/10/5,116000,1,2,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00001322,2018/1/27,140000,0,2,,1,,,,1,0,1,1,0,1,0,0,0,1,0,0
00001533,2012/1/23,9185000,1,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00008593,2021/12/16,6115000,2,4,,1,,,,0,1,1,0,0,1,0,0,0,1,0,0
00006318,2016/9/27,10191000,0,0,,,1,,,1,0,0,0,0,0,0,0,1,1,0,0
00002544,2020/7/9,5160000,1,4,1,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00002588,2019/4/18,10104000,2,2,,1,1,,,0,0,1,1,0,0,0,0,1,1,0,0
00004842,2020/9/30,4176000,1,2,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00007573,2010/7/27,8188000,2,0,,1,,,,0,0,1,0,0,1,0,0,0,1,0,0
00002103,2017/1/15,4154000,0,0,,,1,,,0,0,1,1,0,0,0,0,1,1,0,0
00007794,2020/3/13,9170000,1,0,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00004932,2017/2/12,5181000,2,4,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00007020,2015/10/2,8102000,2,4,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00007670,2012/9/8,8197000,0,0,,1,1,,,0,0,0,0,0,0,0,0,0,1,0,0
00004936,2015/8/22,6101000,1,0,,1,1,,,1,0,1,0,0,0,0,0,1,1,0,0
00008163,2010/5/21,0,2,0,1,1,1,,,0,0,1,1,0,1,0,0,0,1,0,0
00001110,2013/9/13,0,2,2,1,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00009318,2016/9/11,1159000,1,1,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00005024,2016/4/16,8188000,0,0,,1,1,,,1,0,0,1,0,0,0,0,0,0,0,0
00005636,2014/4/24,5118000,1,2,,1,1,,,0,0,0,0,0,0,0,0,0,1,0,0
00003700,2017/2/9,0,0,4,,,,,,0,0,1,1,0,0,0,0,0,1,0,0
00002068,2013/8/12,2189000,2,4,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00009311,2022/6/4,6121000,1,2,,,,,,1,0,1,1,0,0,0,0,0,1,0,0
00008181,2020/6/9,5180000,1,0,,1,,,,0,0,0,1,0,0,0,0,0,1,0,0
00006844,2011/2/13,176000,2,0,,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00008336,2022/4/7,5159000,2,0,1,1,1,,,1,1,1,1,0,1,0,0,0,1,0,0
00001517,2017/10/1,1176000,2,2,,,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00009075,2016/8/21,5180000,1,4,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00008596,2017/4/5,6100000,1,2,1,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00008267,2016/8/6,2148000,1,0,,1,1,,,0,1,1,0,0,0,0,0,0,1,0,0
00006222,2014/3/17,6169000,0,1,,,1,,,0,0,0,1,0,0,0,0,1,1,0,0
00005342,2016/2/23,6174000,2,0,,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00003788,2017/5/20,,1,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00005929,2013/1/25,0,2,0,,1,,1,,1,1,1,1,0,0,0,0,1,1,0,0
00001872,2018/1/22,0,2,2,,,1,,,0,1,1,1,0,0,0,0,1,1,0,0
00006429,2015/7/18,196000,1,1,1,,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00002358,2017/5/9,9141000,0,2,,1,,,,1,0,0,1,0,0,0,0,1,1,0,0
00002784,2018/1/24,6118000,2,0,,,,,,1,0,1,1,0,0,0,0,0,1,0,0
00001561,2022/4/1,6146000,2,2,,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00000219,2011/12/23,194000,1,0,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00002129,2010/11/18,100000,1,0,,1,1,,,1,0,1,1,0,0,0,0,1,0,0,0
00009252,2022/4/23,5112000,1,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00006888,2013/4/7,8152000,0,1,1,,,,,1,1,0,1,0,1,0,0,0,1,0,0
00001378,2020/1/17,5179000,2,2,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00004271,2018/11/15,8106000,1,0,,1,1,,,1,0,0,1,0,1,0,0,0,1,0,0
00008381,2011/1/17,,2,0,,1,,,,1,1,1,1,0,0,0,0,1,1,0,0
00006785,2012/2/29,,1,2,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00009537,2015/7/3,9101000,1,2,,,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00008576,2021/5/21,9188000,0,0,,,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00004959,2019/11/1,5107000,1,2,,1,1,,,1,1,1,0,0,0,0,0,0,1,0,0
00001898,2020/7/26,1108000,1,2,,1,1,,,1,1,0,1,0,1,0,0,0,1,0,0
00005919,2015/9/4,8164000,2,0,,1,1,,,0,0,1,1,0,0,0,0,1,1,0,0
00008967,2018/11/30,2185000,2,2,,,1,,,0,1,1,1,0,1,0,0,0,1,0,0
00006244,2021/1/10,0,2,4,,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00008553,2011/10/5,5116000,1,2,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00001943,2014/11/16,8122000,2,0,,1,1,,,0,0,1,1,0,0,0,0,0,0,0,0
00003521,2021/4/4,1104000,2,2,,1,1,1,,0,1,0,0,0,0,0,0,0,0,0,0
00004194,2017/1/29,9110000,1,0,1,,1,,,0,0,1,0,0,0,0,0,0,1,0,0
00000460,2014/1/29,0,2,2,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00001592,2015/3/4,0,2,0,,1,,,,1,0,1,1,0,1,0,0,0,1,0,0
00001924,2022/2/14,6170000,2,2,,,1,,,1,0,0,0,0,1,0,0,0,0,0,0
00001551,2018/4/27,8126000,2,4,,,1,,,0,0,1,1,0,1,0,0,1,1,0,0
00005862,2020/5/4,9101000,0,2,,1,,,,1,1,0,1,0,0,0,0,0,1,0,0
00003880,2019/5/25,10165000,2,4,,1,,,,0,0,0,0,0,0,0,0,0,1,0,0
00006612,2013/2/2,2150000,2,2,,1,1,,,1,0,1,0,0,1,0,0,0,1,0,0
00001631,2019/12/31,0,2,2,1,1,1,,,1,0,1,1,0,0,0,0,0,1,1,0
00007392,2010/9/29,4175000,2,4,,1,1,,,1,0,0,1,0,0,0,0,0,1,1,0
00000467,2010/5/23,,0,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,1,0
00001608,2018/8/14,,1,4,,1,,,,1,0,1,0,0,0,0,0,0,1,1,0
00002054,2022/11/2,6150000,0,0,,1,,,,0,0,1,1,0,0,0,0,0,1,1,0
00001494,2015/10/7,,0,0,,1,1,,,0,0,1,1,0,1,0,0,0,1,1,0
00003660,2016/1/13,199000,1,0,,,1,,,0,0,0,1,0,1,0,0,0,1,1,0
00007964,2015/3/6,0,2,4,,1,,1,,0,0,1,1,0,0,0,0,0,1,0,0
00002995,2012/10/17,10184000,2,2,,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00007166,2015/3/17,10146000,0,4,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00001993,2016/4/1,1105000,1,0,,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00000985,2022/12/24,9155000,1,0,,1,1,,,0,0,1,1,0,1,0,0,0,1,0,0
00008333,2018/3/20,5179000,2,0,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00002696,2010/6/10,6148000,0,0,1,1,,,,1,0,1,0,0,0,0,0,0,0,0,0
00002170,2018/6/8,4147000,1,1,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00008411,2010/12/20,4192000,1,4,,1,,,,1,0,1,1,0,0,0,0,1,0,0,0
00002456,2014/10/24,0,1,4,,1,1,,,1,0,1,0,0,0,0,0,1,1,0,0
00002571,2020/7/5,1190000,1,0,,1,1,,,0,0,1,0,0,0,0,0,1,1,0,0
00005471,2020/6/25,5167000,2,0,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00003617,2019/2/7,4142000,0,2,,,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00003397,2012/1/16,191000,1,2,,1,1,,,1,0,0,1,0,0,0,0,1,1,0,0
00009951,2011/5/22,5122000,2,0,1,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00004848,2018/8/6,10102000,2,0,,1,1,,,0,1,1,1,0,0,0,0,0,1,0,0
00004866,2012/2/21,10120000,0,2,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00002043,2018/10/15,0,1,4,,1,1,,,0,0,1,1,0,0,0,0,1,0,0,0
00000920,2012/8/14,5178000,2,1,,1,1,,,1,0,1,0,0,1,0,0,1,1,0,0
00003627,2012/12/18,8160000,2,4,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00002002,2021/5/31,8127000,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00008116,2012/5/29,0,1,2,,1,1,,,1,0,1,0,0,0,0,0,0,1,0,0
00008603,2015/5/9,6122000,1,2,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00003077,2018/2/2,176000,2,2,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00004040,2017/4/19,2172000,1,0,1,1,1,,,1,1,1,1,0,1,0,0,0,1,0,0
00000449,2020/11/1,10178000,0,2,,1,1,,,1,1,0,1,0,0,0,0,0,1,0,0
00001002,2015/3/1,0,1,2,,,,,,1,0,1,0,0,0,0,0,0,1,0,0
00007789,2020/8/27,9166000,0,0,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00004703,2015/12/26,100000,0,0,1,1,,,,1,0,1,1,0,1,0,0,1,1,0,0
00005315,2016/10/21,6154000,0,0,,1,,,,1,0,1,1,0,1,0,0,0,1,0,0
00008722,2012/9/22,2102000,0,4,,1,,1,,0,0,0,0,0,0,0,0,0,1,0,0
00006774,2018/9/22,10177000,0,2,,1,1,,,1,0,1,0,0,0,0,0,1,1,0,0
00006181,2020/7/15,0,1,0,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00009492,2018/10/12,9126000,1,2,1,1,1,,,1,1,0,1,0,0,0,0,0,1,0,0
00003152,2017/3/29,,0,1,,,1,,,0,0,0,1,0,0,0,0,0,1,0,0
00006708,2012/4/6,1124000,0,0,,1,,1,,1,0,1,1,0,1,0,0,0,1,0,0
00007838,2020/5/8,9175000,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00003253,2010/1/20,9180000,2,0,,1,1,,,0,1,0,1,0,0,0,0,0,1,0,0
00000049,2010/7/5,5185000,1,2,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00003144,2013/4/29,1114000,1,2,,1,1,,,1,0,1,1,0,1,0,0,0,0,0,0
00006037,2014/11/12,10191000,2,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00009034,2019/2/8,2111000,2,2,,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00004908,2011/4/15,0,1,2,,1,,,,1,0,1,0,0,1,0,0,0,1,0,0
00005842,2020/3/27,2108000,1,2,,1,1,,,1,1,1,0,0,1,0,0,1,1,0,0
00000220,2013/12/13,,2,4,,1,1,,,0,0,1,0,0,0,0,0,1,1,0,0
00008772,2015/8/28,117000,0,1,,1,,,,0,0,1,1,0,0,0,0,0,1,0,0
00009814,2019/4/9,4145000,1,2,,1,1,,,1,1,1,1,0,1,0,0,0,1,0,0
00007086,2018/4/22,6127000,2,1,,1,,,,0,1,1,1,0,0,0,0,0,1,0,0
00000024,2013/10/18,0,2,0,,1,,,,1,1,1,1,0,0,0,0,0,1,0,0
00008577,2011/3/14,192000,1,2,1,1,,,,1,0,1,1,0,1,0,0,0,1,0,0
00006898,2012/6/14,0,0,2,1,1,1,,,1,1,1,1,0,0,0,0,0,0,0,0
00002368,2022/12/2,6195000,2,2,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00003633,2015/1/15,2164000,2,2,,1,1,,,0,0,0,0,0,0,0,0,0,1,0,0
00004656,2018/5/29,6181000,0,2,,1,,,,1,0,1,0,0,0,0,0,0,1,0,0
00006156,2021/4/3,10144000,0,0,,,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00003602,2020/1/30,0,1,0,,1,1,,,1,1,1,1,0,1,0,0,1,1,0,0
00000613,2015/4/30,5120000,0,2,,1,1,,,1,1,1,0,0,0,0,0,0,1,0,0
00009015,2016/9/5,6157000,0,4,1,1,1,,,0,0,1,1,0,0,0,0,0,0,0,0
00009987,2021/5/28,1108000,2,2,,1,1,,,1,0,0,0,0,1,0,0,0,1,0,0
00001449,2014/8/24,,2,0,,,1,,,1,1,1,1,0,1,0,0,0,1,0,0
00009582,2013/10/2,5100000,0,0,,1,1,,,0,0,0,1,0,1,0,0,0,1,0,0
00007047,2022/11/12,0,2,2,,1,1,,,1,1,1,1,0,0,0,0,1,1,0,0
00003300,2012/3/16,0,2,0,,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00005512,2012/10/11,9181000,2,4,,1,,,,0,0,0,1,0,0,0,0,0,1,0,0
00009078,2012/4/10,9100000,2,0,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00008395,2010/7/17,5141000,0,2,,1,1,,,1,0,0,1,0,0,0,0,1,1,0,0
00005554,2016/7/3,10179000,0,0,,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00000850,2015/5/7,6100000,2,4,,1,1,,,0,0,1,1,0,1,0,0,0,1,0,0
00005701,2014/10/9,6105000,1,1,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00001985,2015/9/8,4156000,2,2,,,1,,,1,0,0,1,0,0,0,0,1,1,0,0
00006592,2013/7/16,9106000,1,4,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00002175,2014/4/16,2158000,2,2,,1,1,,,0,0,0,0,0,0,0,0,1,1,0,0
00006161,2014/12/29,10189000,2,0,,,1,,,0,0,0,0,0,0,0,0,0,1,0,0
00006755,2016/4/1,184000,2,2,,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00002782,2014/12/22,2162000,0,0,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00004553,2012/9/26,9110000,2,4,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00002251,2022/4/26,1200000,2,2,,1,,,,1,0,0,0,0,0,0,0,0,1,0,0
00009758,2014/3/11,8167000,1,2,,1,1,,,1,1,0,0,0,0,0,0,0,0,0,0
00009743,2013/11/3,2101000,1,2,,1,1,,,0,1,1,0,0,0,0,0,1,1,0,0
00005838,2016/11/15,117000,2,2,,,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00001990,2018/10/22,176000,0,2,,,,,,1,0,0,1,0,0,0,0,0,1,0,0
00002657,2015/5/8,6152000,2,0,,1,1,,,1,1,0,1,0,0,0,0,0,1,0,0
00001474,2019/5/24,9124000,1,0,,1,1,,,0,0,0,1,0,0,0,0,0,1,0,0
00008822,2018/7/12,2187000,2,2,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00007974,2012/9/11,10157000,1,0,,1,1,,,0,0,1,0,0,1,0,0,0,1,1,0
00008831,2010/3/17,0,1,0,,1,1,,,1,0,0,1,0,0,0,0,1,1,1,0
00009177,2021/5/4,6152000,0,0,,1,,,,0,0,1,1,0,0,0,0,0,1,1,0
00000660,2015/8/23,0,1,2,,1,1,,,1,0,1,0,0,0,0,0,0,1,1,0
00003191,2014/7/27,2190000,1,2,1,1,1,,,0,1,0,1,0,0,0,0,0,1,0,0
00009515,2018/1/9,6155000,1,1,,1,1,,,1,1,1,1,0,1,0,0,0,0,0,0
00003050,2019/6/8,0,0,1,,1,1,,,0,0,1,1,0,1,0,0,0,1,0,0
00000265,2020/6/26,6182000,0,0,,1,1,,,1,1,0,1,0,0,0,0,0,1,0,0
00005953,2016/12/8,9170000,2,2,1,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00001395,2014/11/1,,1,2,,,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00000582,2019/8/5,5159000,2,4,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00006996,2021/10/20,,2,2,,1,1,,,1,0,1,0,0,0,0,0,1,1,0,0
00006351,2010/12/19,6167000,1,1,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00001173,2012/4/1,5196000,0,2,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00004540,2020/12/22,9124000,2,2,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00009959,2019/12/19,4159000,2,1,1,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00004462,2016/5/4,2184000,2,4,,1,1,1,,0,0,1,1,0,0,0,0,0,1,0,0
00000508,2016/5/10,2142000,2,1,,,1,,,0,0,0,0,0,1,0,0,0,1,0,0
00007152,2016/7/18,2192000,0,2,1,1,1,,,0,0,0,1,0,0,0,0,0,1,0,0
00001044,2015/9/17,2186000,0,0,,1,1,,,0,1,1,0,0,0,0,0,0,1,0,0
00003070,2017/12/7,2165000,0,2,,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0
00005620,2011/2/15,1117000,0,2,,1,1,1,,1,0,1,1,0,1,0,0,1,1,0,0
00000503,2014/10/7,1128000,2,0,1,1,1,,,1,0,1,1,0,0,0,0,0,0,0,0
00003596,2019/8/16,2102000,2,0,,1,,,,1,0,0,0,0,0,0,0,0,1,0,0
00003621,2015/6/16,0,2,2,,1,1,,,1,0,1,1,0,1,0,0,0,0,0,0
00005684,2019/11/15,5170000,2,4,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00005830,2014/4/12,10124000,1,2,,1,,,,0,1,0,1,0,0,0,0,0,1,0,0
00002979,2016/8/1,6108000,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,0,0,0
00005248,2015/9/26,5172000,1,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00001168,2016/1/15,8117000,0,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00005578,2010/6/11,9157000,2,2,1,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00008639,2012/1/12,6181000,0,2,1,1,1,,,1,0,1,0,0,0,0,0,1,1,0,0
00001981,2010/9/10,0,2,0,,,,,,1,0,1,1,0,0,0,0,0,0,0,0
00007556,2018/6/6,5125000,2,2,,,1,,,1,0,0,1,0,0,0,0,1,1,0,0
00009731,2021/3/17,9169000,0,2,,1,1,,,0,1,0,1,0,0,0,0,0,1,0,0
00005520,2015/4/27,6192000,2,2,,1,,,,0,0,1,1,0,0,0,0,0,1,0,0
00003282,2022/7/17,8178000,0,0,,,1,,,0,0,0,0,0,0,0,0,1,1,0,0
00006311,2014/3/9,6181000,0,2,,1,1,,,1,0,1,0,0,0,0,0,1,1,0,0
00000825,2013/4/30,0,1,2,,,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00008931,2010/9/18,10100000,0,0,,1,1,,,1,1,0,1,0,0,0,0,0,1,0,0
00000668,2015/10/20,2179000,1,0,,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00007993,2015/8/11,9166000,2,0,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00009966,2018/6/17,1152000,2,2,,1,1,,,0,0,0,0,0,1,0,0,1,1,0,0
